item_name,item_code,kind_name,kind_code,rank,rank_code,unit,day1,dpr1,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7,date
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/11),"3,551",1일전 (12/10),"3,547",1주일전 (12/04),"3,499",2주일전 (11/27),"3,441",1개월전,320,1년전,374,일평년,335,2024-12-11
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/11),"2,932",1일전 (12/10),"2,872",1주일전 (12/04),"2,583",2주일전 (11/27),"2,337",1개월전,247,1년전,302,일평년,255,2024-12-11
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/12),"2,728",1일전 (12/11),"2,738",1주일전 (12/05),"2,725",2주일전 (11/28),"2,739",1개월전,"41,713",1년전,"58,056",일평년,"55,288",2024-12-12
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (12/12),"2,817",1일전 (12/11),"2,890",1주일전 (12/05),"2,884",2주일전 (11/28),"2,904",1개월전,"41,713",1년전,"29,533",일평년,"29,533",2024-12-12
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/12),"4,953",1일전 (12/11),"4,895",1주일전 (12/05),"4,802",2주일전 (11/28),"5,302",1개월전,"5,213",1년전,"5,559",일평년,"5,296",2024-12-12
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/12),"4,536",1일전 (12/11),"4,501",1주일전 (12/05),"4,493",2주일전 (11/28),"4,444",1개월전,"4,536",1년전,"4,248",일평년,"4,272",2024-12-12
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/12),"3,479",1일전 (12/11),"3,551",1주일전 (12/05),"3,563",2주일전 (11/28),"3,441",1개월전,320,1년전,374,일평년,335,2024-12-12
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/12),"2,816",1일전 (12/11),"2,932",1주일전 (12/05),"2,879",2주일전 (11/28),"2,467",1개월전,247,1년전,302,일평년,255,2024-12-12
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/13),"2,737",1일전 (12/12),"2,728",1주일전 (12/06),-,2주일전 (11/29),"2,728",1개월전,"41,713",1년전,"58,056",일평년,"55,288",2024-12-13
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (12/13),"2,821",1일전 (12/12),"2,817",1주일전 (12/06),-,2주일전 (11/29),"2,905",1개월전,"41,713",1년전,"29,533",일평년,"29,533",2024-12-13
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/13),"4,843",1일전 (12/12),"4,953",1주일전 (12/06),-,2주일전 (11/29),"4,971",1개월전,"5,213",1년전,"5,559",일평년,"5,296",2024-12-13
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/13),"4,529",1일전 (12/12),"4,536",1주일전 (12/06),-,2주일전 (11/29),"4,444",1개월전,"4,536",1년전,"4,248",일평년,"4,272",2024-12-13
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/13),"3,474",1일전 (12/12),"3,479",1주일전 (12/06),-,2주일전 (11/29),"3,443",1개월전,320,1년전,374,일평년,335,2024-12-13
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/13),"2,820",1일전 (12/12),"2,816",1주일전 (12/06),-,2주일전 (11/29),"2,523",1개월전,247,1년전,302,일평년,255,2024-12-13
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/14),-,1일전 (12/13),"2,737",1주일전 (12/07),-,2주일전 (11/30),-,1개월전,"41,713",1년전,"58,056",일평년,"55,288",2024-12-14
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (12/14),-,1일전 (12/13),"2,821",1주일전 (12/07),-,2주일전 (11/30),-,1개월전,"41,713",1년전,"29,533",일평년,"29,533",2024-12-14
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/14),-,1일전 (12/13),"4,843",1주일전 (12/07),-,2주일전 (11/30),-,1개월전,"5,213",1년전,"5,559",일평년,"5,296",2024-12-14
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/14),-,1일전 (12/13),"4,529",1주일전 (12/07),-,2주일전 (11/30),-,1개월전,"4,536",1년전,"4,248",일평년,"4,272",2024-12-14
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/14),-,1일전 (12/13),"3,474",1주일전 (12/07),-,2주일전 (11/30),-,1개월전,320,1년전,374,일평년,335,2024-12-14
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/14),-,1일전 (12/13),"2,820",1주일전 (12/07),-,2주일전 (11/30),-,1개월전,247,1년전,302,일평년,255,2024-12-14
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/16),"2,736",1일전 (12/15),-,1주일전 (12/09),"2,730",2주일전 (12/02),"2,738",1개월전,"41,713",1년전,"58,056",일평년,"55,288",2024-12-16
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (12/16),"2,832",1일전 (12/15),-,1주일전 (12/09),"2,882",2주일전 (12/02),"2,908",1개월전,"41,713",1년전,"29,533",일평년,"29,533",2024-12-16
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/16),"4,890",1일전 (12/15),-,1주일전 (12/09),"4,911",2주일전 (12/02),"5,288",1개월전,"5,213",1년전,"5,559",일평년,"5,296",2024-12-16
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/16),"4,537",1일전 (12/15),-,1주일전 (12/09),"4,628",2주일전 (12/02),"4,346",1개월전,"4,536",1년전,"4,248",일평년,"4,272",2024-12-16
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/16),"3,481",1일전 (12/15),-,1주일전 (12/09),"3,553",2주일전 (12/02),"3,459",1개월전,320,1년전,374,일평년,335,2024-12-16
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/16),"2,816",1일전 (12/15),-,1주일전 (12/09),"2,879",2주일전 (12/02),"2,523",1개월전,247,1년전,302,일평년,255,2024-12-16
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/17),"2,739",1일전 (12/16),"2,736",1주일전 (12/10),"2,725",2주일전 (12/03),"2,733",1개월전,"41,713",1년전,"58,056",일평년,"55,288",2024-12-17
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (12/17),"2,830",1일전 (12/16),"2,832",1주일전 (12/10),"2,883",2주일전 (12/03),"2,906",1개월전,"41,713",1년전,"29,533",일평년,"29,533",2024-12-17
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/17),"4,852",1일전 (12/16),"4,890",1주일전 (12/10),"4,894",2주일전 (12/03),"5,318",1개월전,"5,213",1년전,"5,559",일평년,"5,296",2024-12-17
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/17),"4,586",1일전 (12/16),"4,537",1주일전 (12/10),"4,628",2주일전 (12/03),"4,403",1개월전,"4,536",1년전,"4,248",일평년,"4,272",2024-12-17
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/17),"3,493",1일전 (12/16),"3,481",1주일전 (12/10),"3,547",2주일전 (12/03),"3,509",1개월전,320,1년전,374,일평년,335,2024-12-17
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/17),"2,796",1일전 (12/16),"2,816",1주일전 (12/10),"2,872",2주일전 (12/03),"2,575",1개월전,247,1년전,302,일평년,255,2024-12-17
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/18),"2,738",1일전 (12/17),"2,739",1주일전 (12/11),"2,738",2주일전 (12/04),"2,722",1개월전,"41,713",1년전,"58,056",일평년,"55,288",2024-12-18
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (12/18),"2,828",1일전 (12/17),"2,830",1주일전 (12/11),"2,890",2주일전 (12/04),"2,894",1개월전,"41,713",1년전,"29,533",일평년,"29,533",2024-12-18
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/18),"4,925",1일전 (12/17),"4,852",1주일전 (12/11),"4,895",2주일전 (12/04),"5,313",1개월전,"5,213",1년전,"5,559",일평년,"5,296",2024-12-18
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/18),"4,562",1일전 (12/17),"4,586",1주일전 (12/11),"4,501",2주일전 (12/04),"4,427",1개월전,"4,536",1년전,"4,248",일평년,"4,272",2024-12-18
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/18),"3,514",1일전 (12/17),"3,493",1주일전 (12/11),"3,551",2주일전 (12/04),"3,499",1개월전,320,1년전,374,일평년,335,2024-12-18
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/18),"2,746",1일전 (12/17),"2,796",1주일전 (12/11),"2,932",2주일전 (12/04),"2,583",1개월전,247,1년전,302,일평년,255,2024-12-18
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/19),"2,730",1일전 (12/18),"2,738",1주일전 (12/12),"2,728",2주일전 (12/05),"2,725",1개월전,"41,713",1년전,"58,056",일평년,"55,288",2024-12-19
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (12/19),"2,811",1일전 (12/18),"2,828",1주일전 (12/12),"2,817",2주일전 (12/05),"2,884",1개월전,"41,713",1년전,"29,533",일평년,"29,533",2024-12-19
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/19),"4,970",1일전 (12/18),"4,925",1주일전 (12/12),"4,953",2주일전 (12/05),"4,802",1개월전,"5,213",1년전,"5,559",일평년,"5,296",2024-12-19
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/19),"4,424",1일전 (12/18),"4,562",1주일전 (12/12),"4,536",2주일전 (12/05),"4,493",1개월전,"4,536",1년전,"4,248",일평년,"4,272",2024-12-19
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/19),"3,556",1일전 (12/18),"3,514",1주일전 (12/12),"3,479",2주일전 (12/05),"3,563",1개월전,320,1년전,374,일평년,335,2024-12-19
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/19),"2,875",1일전 (12/18),"2,746",1주일전 (12/12),"2,816",2주일전 (12/05),"2,879",1개월전,247,1년전,302,일평년,255,2024-12-19
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/20),"2,729",1일전 (12/19),"2,730",1주일전 (12/13),"2,737",2주일전 (12/06),-,1개월전,"41,713",1년전,"58,056",일평년,"55,288",2024-12-20
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (12/20),"2,813",1일전 (12/19),"2,811",1주일전 (12/13),"2,821",2주일전 (12/06),-,1개월전,"41,713",1년전,"29,533",일평년,"29,533",2024-12-20
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/20),"5,036",1일전 (12/19),"4,970",1주일전 (12/13),"4,843",2주일전 (12/06),-,1개월전,"5,213",1년전,"5,559",일평년,"5,296",2024-12-20
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/20),"4,462",1일전 (12/19),"4,424",1주일전 (12/13),"4,529",2주일전 (12/06),-,1개월전,"4,536",1년전,"4,248",일평년,"4,272",2024-12-20
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/20),"3,428",1일전 (12/19),"3,556",1주일전 (12/13),"3,474",2주일전 (12/06),-,1개월전,320,1년전,374,일평년,335,2024-12-20
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/20),"2,869",1일전 (12/19),"2,875",1주일전 (12/13),"2,820",2주일전 (12/06),-,1개월전,247,1년전,302,일평년,255,2024-12-20
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/21),-,1일전 (12/20),"2,729",1주일전 (12/14),-,2주일전 (12/07),-,1개월전,"41,832",1년전,"57,640",일평년,"54,944",2024-12-21
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (12/21),-,1일전 (12/20),"2,813",1주일전 (12/14),-,2주일전 (12/07),-,1개월전,"41,832",1년전,"29,728",일평년,"29,728",2024-12-21
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/21),-,1일전 (12/20),"5,036",1주일전 (12/14),-,2주일전 (12/07),-,1개월전,"5,119",1년전,"5,199",일평년,"5,264",2024-12-21
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/21),-,1일전 (12/20),"4,462",1주일전 (12/14),-,2주일전 (12/07),-,1개월전,"4,565",1년전,"4,299",일평년,"4,278",2024-12-21
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/21),-,1일전 (12/20),"3,428",1주일전 (12/14),-,2주일전 (12/07),-,1개월전,337,1년전,381,일평년,350,2024-12-21
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/21),-,1일전 (12/20),"2,869",1주일전 (12/14),-,2주일전 (12/07),-,1개월전,235,1년전,309,일평년,260,2024-12-21
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/23),"2,726",1일전 (12/22),-,1주일전 (12/16),"2,736",2주일전 (12/09),"2,730",1개월전,"41,832",1년전,"57,640",일평년,"54,944",2024-12-23
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (12/23),"2,815",1일전 (12/22),-,1주일전 (12/16),"2,832",2주일전 (12/09),"2,882",1개월전,"41,832",1년전,"29,728",일평년,"29,728",2024-12-23
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/23),"5,061",1일전 (12/22),-,1주일전 (12/16),"4,890",2주일전 (12/09),"4,911",1개월전,"5,119",1년전,"5,199",일평년,"5,264",2024-12-23
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/23),"4,507",1일전 (12/22),-,1주일전 (12/16),"4,537",2주일전 (12/09),"4,628",1개월전,"4,565",1년전,"4,299",일평년,"4,278",2024-12-23
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/23),"3,402",1일전 (12/22),-,1주일전 (12/16),"3,481",2주일전 (12/09),"3,553",1개월전,337,1년전,381,일평년,350,2024-12-23
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/23),"2,879",1일전 (12/22),-,1주일전 (12/16),"2,816",2주일전 (12/09),"2,879",1개월전,235,1년전,309,일평년,260,2024-12-23
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/24),"2,728",1일전 (12/23),"2,726",1주일전 (12/17),"2,739",2주일전 (12/10),"2,725",1개월전,"41,832",1년전,"57,640",일평년,"54,944",2024-12-24
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (12/24),"2,834",1일전 (12/23),"2,815",1주일전 (12/17),"2,830",2주일전 (12/10),"2,883",1개월전,"41,832",1년전,"29,728",일평년,"29,728",2024-12-24
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/24),"5,058",1일전 (12/23),"5,061",1주일전 (12/17),"4,852",2주일전 (12/10),"4,894",1개월전,"5,119",1년전,"5,199",일평년,"5,264",2024-12-24
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/24),"4,309",1일전 (12/23),"4,507",1주일전 (12/17),"4,586",2주일전 (12/10),"4,628",1개월전,"4,565",1년전,"4,299",일평년,"4,278",2024-12-24
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/24),"3,407",1일전 (12/23),"3,402",1주일전 (12/17),"3,493",2주일전 (12/10),"3,547",1개월전,337,1년전,381,일평년,350,2024-12-24
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/24),"2,902",1일전 (12/23),"2,879",1주일전 (12/17),"2,796",2주일전 (12/10),"2,872",1개월전,235,1년전,309,일평년,260,2024-12-24
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/25),-,1일전 (12/24),"2,728",1주일전 (12/18),"2,738",2주일전 (12/11),"2,738",1개월전,"41,832",1년전,"57,640",일평년,"54,944",2024-12-25
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (12/25),-,1일전 (12/24),"2,834",1주일전 (12/18),"2,828",2주일전 (12/11),"2,890",1개월전,"41,832",1년전,"29,728",일평년,"29,728",2024-12-25
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/25),-,1일전 (12/24),"5,058",1주일전 (12/18),"4,925",2주일전 (12/11),"4,895",1개월전,"5,119",1년전,"5,199",일평년,"5,264",2024-12-25
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/25),-,1일전 (12/24),"4,309",1주일전 (12/18),"4,562",2주일전 (12/11),"4,501",1개월전,"4,565",1년전,"4,299",일평년,"4,278",2024-12-25
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/25),-,1일전 (12/24),"3,407",1주일전 (12/18),"3,514",2주일전 (12/11),"3,551",1개월전,337,1년전,381,일평년,350,2024-12-25
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/25),-,1일전 (12/24),"2,902",1주일전 (12/18),"2,746",2주일전 (12/11),"2,932",1개월전,235,1년전,309,일평년,260,2024-12-25
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/26),"2,668",1일전 (12/25),-,1주일전 (12/19),"2,730",2주일전 (12/12),"2,728",1개월전,"41,832",1년전,"57,640",일평년,"54,944",2024-12-26
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (12/26),"2,899",1일전 (12/25),-,1주일전 (12/19),"2,811",2주일전 (12/12),"2,817",1개월전,"41,832",1년전,"29,728",일평년,"29,728",2024-12-26
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/26),"4,787",1일전 (12/25),-,1주일전 (12/19),"4,970",2주일전 (12/12),"4,953",1개월전,"5,119",1년전,"5,199",일평년,"5,264",2024-12-26
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/26),"4,562",1일전 (12/25),-,1주일전 (12/19),"4,424",2주일전 (12/12),"4,536",1개월전,"4,565",1년전,"4,299",일평년,"4,278",2024-12-26
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/26),"3,827",1일전 (12/25),-,1주일전 (12/19),"3,556",2주일전 (12/12),"3,479",1개월전,337,1년전,381,일평년,350,2024-12-26
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/26),"3,181",1일전 (12/25),-,1주일전 (12/19),"2,875",2주일전 (12/12),"2,816",1개월전,235,1년전,309,일평년,260,2024-12-26
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/27),"2,670",1일전 (12/26),"2,668",1주일전 (12/20),"2,729",2주일전 (12/13),"2,737",1개월전,"41,832",1년전,"57,640",일평년,"54,944",2024-12-27
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (12/27),"2,894",1일전 (12/26),"2,899",1주일전 (12/20),"2,813",2주일전 (12/13),"2,821",1개월전,"41,832",1년전,"29,728",일평년,"29,728",2024-12-27
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/27),"4,747",1일전 (12/26),"4,787",1주일전 (12/20),"5,036",2주일전 (12/13),"4,843",1개월전,"5,119",1년전,"5,199",일평년,"5,264",2024-12-27
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/27),"4,546",1일전 (12/26),"4,562",1주일전 (12/20),"4,462",2주일전 (12/13),"4,529",1개월전,"4,565",1년전,"4,299",일평년,"4,278",2024-12-27
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/27),"3,938",1일전 (12/26),"3,827",1주일전 (12/20),"3,428",2주일전 (12/13),"3,474",1개월전,337,1년전,381,일평년,350,2024-12-27
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/27),"3,138",1일전 (12/26),"3,181",1주일전 (12/20),"2,869",2주일전 (12/13),"2,820",1개월전,235,1년전,309,일평년,260,2024-12-27
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/28),-,1일전 (12/27),"2,670",1주일전 (12/21),-,2주일전 (12/14),-,1개월전,"41,832",1년전,"57,640",일평년,"54,944",2024-12-28
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (12/28),-,1일전 (12/27),"2,894",1주일전 (12/21),-,2주일전 (12/14),-,1개월전,"41,832",1년전,"29,728",일평년,"29,728",2024-12-28
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/28),-,1일전 (12/27),"4,747",1주일전 (12/21),-,2주일전 (12/14),-,1개월전,"5,119",1년전,"5,199",일평년,"5,264",2024-12-28
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/28),-,1일전 (12/27),"4,546",1주일전 (12/21),-,2주일전 (12/14),-,1개월전,"4,565",1년전,"4,299",일평년,"4,278",2024-12-28
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/28),-,1일전 (12/27),"3,938",1주일전 (12/21),-,2주일전 (12/14),-,1개월전,337,1년전,381,일평년,350,2024-12-28
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/28),-,1일전 (12/27),"3,138",1주일전 (12/21),-,2주일전 (12/14),-,1개월전,235,1년전,309,일평년,260,2024-12-28
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/30),"2,667",1일전 (12/29),-,1주일전 (12/23),"2,726",2주일전 (12/16),"2,736",1개월전,"41,832",1년전,"57,640",일평년,"54,944",2024-12-30
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (12/30),"2,892",1일전 (12/29),-,1주일전 (12/23),"2,815",2주일전 (12/16),"2,832",1개월전,"41,832",1년전,"29,728",일평년,"29,728",2024-12-30
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/30),"4,658",1일전 (12/29),-,1주일전 (12/23),"5,061",2주일전 (12/16),"4,890",1개월전,"5,119",1년전,"5,199",일평년,"5,264",2024-12-30
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/30),"4,513",1일전 (12/29),-,1주일전 (12/23),"4,507",2주일전 (12/16),"4,537",1개월전,"4,565",1년전,"4,299",일평년,"4,278",2024-12-30
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/30),"3,439",1일전 (12/29),-,1주일전 (12/23),"3,402",2주일전 (12/16),"3,481",1개월전,337,1년전,381,일평년,350,2024-12-30
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/30),"2,781",1일전 (12/29),-,1주일전 (12/23),"2,879",2주일전 (12/16),"2,816",1개월전,235,1년전,309,일평년,260,2024-12-30
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (12/31),"2,672",1일전 (12/30),"2,667",1주일전 (12/24),"2,728",2주일전 (12/17),"2,739",1개월전,"41,832",1년전,"57,640",일평년,"54,944",2024-12-31
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (12/31),"2,888",1일전 (12/30),"2,892",1주일전 (12/24),"2,834",2주일전 (12/17),"2,830",1개월전,"41,832",1년전,"29,728",일평년,"29,728",2024-12-31
고구마,151,밤(1kg),00,상품,04,1kg,당일 (12/31),"4,672",1일전 (12/30),"4,658",1주일전 (12/24),"5,058",2주일전 (12/17),"4,852",1개월전,"5,119",1년전,"5,199",일평년,"5,264",2024-12-31
고구마,151,밤(1kg),00,중품,05,1kg,당일 (12/31),"4,513",1일전 (12/30),"4,513",1주일전 (12/24),"4,309",2주일전 (12/17),"4,586",1개월전,"4,565",1년전,"4,299",일평년,"4,278",2024-12-31
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (12/31),"3,357",1일전 (12/30),"3,439",1주일전 (12/24),"3,407",2주일전 (12/17),"3,493",1개월전,337,1년전,381,일평년,350,2024-12-31
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (12/31),"2,649",1일전 (12/30),"2,781",1주일전 (12/24),"2,902",2주일전 (12/17),"2,796",1개월전,235,1년전,309,일평년,260,2024-12-31
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (01/01),-,1일전 (12/31),"2,672",1주일전 (12/25),-,2주일전 (12/18),"2,738",1개월전,"41,755",1년전,"57,072",일평년,"54,530",2025-01-01
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (01/01),-,1일전 (12/31),"2,888",1주일전 (12/25),-,2주일전 (12/18),"2,828",1개월전,"41,755",1년전,"29,898",일평년,"29,898",2025-01-01
고구마,151,밤(1kg),00,상품,04,1kg,당일 (01/01),-,1일전 (12/31),"4,672",1주일전 (12/25),-,2주일전 (12/18),"4,925",1개월전,"5,088",1년전,"5,425",일평년,"5,351",2025-01-01
고구마,151,밤(1kg),00,중품,05,1kg,당일 (01/01),-,1일전 (12/31),"4,513",1주일전 (12/25),-,2주일전 (12/18),"4,562",1개월전,"4,487",1년전,"4,314",일평년,"4,270",2025-01-01
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (01/01),-,1일전 (12/31),"3,357",1주일전 (12/25),-,2주일전 (12/18),"3,514",1개월전,352,1년전,369,일평년,356,2025-01-01
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (01/01),-,1일전 (12/31),"2,649",1주일전 (12/25),-,2주일전 (12/18),"2,746",1개월전,272,1년전,291,일평년,265,2025-01-01
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (01/02),"2,660",1일전 (01/01),-,1주일전 (12/26),"2,668",2주일전 (12/19),"2,730",1개월전,"41,755",1년전,"57,072",일평년,"54,530",2025-01-02
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (01/02),"2,849",1일전 (01/01),-,1주일전 (12/26),"2,899",2주일전 (12/19),"2,811",1개월전,"41,755",1년전,"29,898",일평년,"29,898",2025-01-02
고구마,151,밤(1kg),00,상품,04,1kg,당일 (01/02),"4,734",1일전 (01/01),-,1주일전 (12/26),"4,787",2주일전 (12/19),"4,970",1개월전,"5,088",1년전,"5,425",일평년,"5,351",2025-01-02
고구마,151,밤(1kg),00,중품,05,1kg,당일 (01/02),"4,327",1일전 (01/01),-,1주일전 (12/26),"4,562",2주일전 (12/19),"4,424",1개월전,"4,487",1년전,"4,314",일평년,"4,270",2025-01-02
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (01/02),"3,559",1일전 (01/01),-,1주일전 (12/26),"3,827",2주일전 (12/19),"3,556",1개월전,352,1년전,369,일평년,356,2025-01-02
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (01/02),"2,653",1일전 (01/01),-,1주일전 (12/26),"3,181",2주일전 (12/19),"2,875",1개월전,272,1년전,291,일평년,265,2025-01-02
감자,152,대지마(1kg),02,중품,05,100g,당일 (01/02),"8,177",1일전 (01/01),-,1주일전 (12/26),-,2주일전 (12/19),-,1개월전,-,1년전,603,일평년,603,2025-01-02
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (01/03),"2,660",1일전 (01/02),"2,660",1주일전 (12/27),"2,670",2주일전 (12/20),"2,729",1개월전,"41,755",1년전,"57,072",일평년,"54,530",2025-01-03
쌀,111,10kg(1kg),10,상품,04,10kg,당일 (01/03),"2,843",1일전 (01/02),"2,849",1주일전 (12/27),"2,894",2주일전 (12/20),"2,813",1개월전,"41,755",1년전,"29,898",일평년,"29,898",2025-01-03
고구마,151,밤(1kg),00,상품,04,1kg,당일 (01/03),"4,687",1일전 (01/02),"4,734",1주일전 (12/27),"4,747",2주일전 (12/20),"5,036",1개월전,"5,088",1년전,"5,425",일평년,"5,351",2025-01-03
고구마,151,밤(1kg),00,중품,05,1kg,당일 (01/03),"4,319",1일전 (01/02),"4,327",1주일전 (12/27),"4,546",2주일전 (12/20),"4,462",1개월전,"4,487",1년전,"4,314",일평년,"4,270",2025-01-03
감자,152,수미(노지)(1kg),01,상품,04,100g,당일 (01/03),"3,509",1일전 (01/02),"3,559",1주일전 (12/27),"3,938",2주일전 (12/20),"3,428",1개월전,352,1년전,369,일평년,356,2025-01-03
감자,152,수미(노지)(1kg),01,중품,05,100g,당일 (01/03),"2,653",1일전 (01/02),"2,653",1주일전 (12/27),"3,138",2주일전 (12/20),"2,869",1개월전,272,1년전,291,일평년,265,2025-01-03
감자,152,대지마(1kg),02,중품,05,100g,당일 (01/03),"7,900",1일전 (01/02),"8,177",1주일전 (12/27),-,2주일전 (12/20),-,1개월전,-,1년전,603,일평년,603,2025-01-03
쌀,111,20kg(1kg),01,상품,04,20kg,당일 (01/04),-,1일전 (01/03),"2,660",1주일전 (12/28),-,2주일전 (12/21),-,1개월전,"41,755",1년전,"57,072",일평년,"54,530",2025-01-04
